Material,Billing Doc.,Item,SALES OFFICE CODE,EXT MAT GROUP,MatGroup3,Star Rating,Segment,Star Rating.1,Stor. Location,SALES OFFICE CODE.1,SBU,Year,Month,Week,Billing Date,Customer,Material.1,Billing Quantity ODU,Billing Quantity IDU,Tonnage,Dealer Name,Tonnage.1
FTKL35UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,FTKL35UV16W,0,1,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,RKL71UV16T,1,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,FTKL71UV16T,0,1,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,RKM60UV16U,1,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,FTKM60UV16U,0,1,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,RKM50UV16VA,15,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,DHARMASHASTHA SERVICES,FTKM50UV16VA,0,15,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKL71UV16T,0,5,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,5,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,5,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKL71UV16T,0,5,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL60UV16U,4,0,1.8,,1.8
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,ATKL60UV16U,0,4,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,2,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,2,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL60UV16U,5,0,1.8,,1.8
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,ATKL60UV16U,0,5,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,2,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,2,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL60UV16U,5,0,1.8,,1.8
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,ATKL60UV16U,0,5,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,7,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,7,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM50UV16VA,10,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM50UV16VA,0,10,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,10,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,10,0,,0
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,INFINITI RETAIL LTD.,RKL50UV16VAF,130,0,1.5,,1.5
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,INFINITI RETAIL LTD.,ATKL50UV16VAF,0,130,1.5,,1.5
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,5,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,5,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKL71UV16T,0,5,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,3,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,3,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,2,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,2,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,6,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKL71UV16T,0,6,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,5,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,5,0,,0
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKL71UV16T,0,5,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,2,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,2,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,5,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,5,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL60UV16U,2,0,1.8,,1.8
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,ATKL60UV16U,0,2,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL60UV16U,2,0,1.8,,1.8
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,ATKL60UV16U,0,2,0,,0
RKM35UV16W,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,5,0,1,,1
FTKM35UV16W,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM35UV16W,0,5,0,,0
RKC48UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,RKC48UV16W,5,0,0.75,,0.75
FTKC48UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,FTKC48UV16W,0,5,0,,0
RKL35UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,RKL35UV16W,2,0,1,,1
FTKL35UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,FTKL35UV16W,0,2,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,RKL60UV16U,5,0,1.8,,1.8
FTKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,Sri Laxmi Narasimha HVAC Systems,FTKL60UV16U,0,5,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM60UV16U,4,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,29/04/2024,VIJAY SALES (INDIA) PRIVATE LIMITED,FTKM60UV16U,0,4,0,,0
ATKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,ATKM50UV16VA,0,30,0,,0
RKC48UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,RKC48UV16W,5,0,0.75,,0.75
FTKC48UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,FTKC48UV16W,0,5,0,,0
ATKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,INFINITI RETAIL LTD.,ATKL60UV16U,0,9,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,INFINITI RETAIL LTD.,RKL60UV16U,9,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM60UV16U,0,1,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,RKM50UV16VA,30,0,1.5,,1.5
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,RKM50UV16VA,20,0,1.5,,1.5
ATKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,ATKM50UV16VA,0,20,0,,0
ATKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,ATKM50UV16VA,0,8,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,RKM50UV16VA,8,0,1.5,,1.5
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,ATKL50UV16VAF,0,2,1.5,,1.5
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,RKL50UV16VAF,2,0,1.5,,1.5
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,ATKL50UV16VAF,0,22,1.5,,1.5
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,RKL50UV16VAF,22,0,1.5,,1.5
FTKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,FTKL60UV16U,0,25,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,RKL60UV16U,25,0,1.8,,1.8
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM50UV16VA,5,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM50UV16VA,0,5,0,,0
RKL35UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,EFFICINCY CLIMATE MAKERS,RKL35UV16W,2,0,1,,1
FTKL35UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,EFFICINCY CLIMATE MAKERS,FTKL35UV16W,0,2,0,,0
RKC48UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,EFFICINCY CLIMATE MAKERS,RKC48UV16W,1,0,0.75,,0.75
FTKC48UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,EFFICINCY CLIMATE MAKERS,FTKC48UV16W,0,1,0,,0
RKC48UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Cooltech Engineering,RKC48UV16W,2,0,0.75,,0.75
FTKC48UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Cooltech Engineering,FTKC48UV16W,0,2,0,,0
FTKL60UV16U,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,NATIONAL AIRCON INDIA PVT LTD,FTKL60UV16U,0,3,0,,0
RKL60UV16U,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,NATIONAL AIRCON INDIA PVT LTD,RKL60UV16U,3,0,1.8,,1.8
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,NATIONAL AIRCON INDIA PVT LTD,ATKL50UV16VAF,0,1,1.5,,1.5
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,NATIONAL AIRCON INDIA PVT LTD,RKL50UV16VAF,1,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,"C.RAGHAVA PRASAD (C/o S.Sudheer),",FTKM50UV16VA,0,1,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,"C.RAGHAVA PRASAD (C/o S.Sudheer),",RKM50UV16VA,1,0,1.5,,1.5
MTKL50UV16VA,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,DAWNTECH ELECTRONICS,MTKL50UV16VA,0,150,0,,0
RKL50UV16VA,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,DAWNTECH ELECTRONICS,RKL50UV16VA,150,0,1.5,,1.5
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,ATKL50UV16VAF,0,60,1.5,,1.5
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,RKL50UV16VAF,60,0,1.5,,1.5
RKL71UV16T,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,RKL71UV16T,20,0,2.2,,2.2
FTKL71UV16T,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SRI COMFORT AIR PRODUCTS AND SERVIC,FTKL71UV16T,0,20,0,,0
FTKC48UV16W,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,REDSTONE TECHNO ENGINEERS Pvt Ltd,FTKC48UV16W,0,2,0,,0
RKC48UV16W,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,REDSTONE TECHNO ENGINEERS Pvt Ltd,RKC48UV16W,2,0,0.75,,0.75
ATKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,ATKM50UV16VA,0,8,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,RKM50UV16VA,8,0,1.5,,1.5
ATKL50UV16VAF,,,SBD,RA-IDU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,ATKL50UV16VAF,0,12,1.5,,1.5
RKL50UV16VAF,,,SBD,RA-ODU,RA,I3S,Inverter,3 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,GK MEP ENGINEERS,RKL50UV16VAF,12,0,1.5,,1.5
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,RKM50UV16VA,20,0,1.5,,1.5
ATKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,Mittapally Enterprises,ATKM50UV16VA,0,20,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM50UV16VA,10,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM50UV16VA,0,10,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM60UV16U,2,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM60UV16U,0,2,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM50UV16VA,15,0,1.5,,1.5
FTKM50UV16VA,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM50UV16VA,0,15,0,,0
RKM60UV16U,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM60UV16U,1,0,1.8,,1.8
FTKM60UV16U,,,SBD,RA-IDU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,FTKM60UV16U,0,1,0,,0
RKM50UV16VA,,,SBD,RA-ODU,RA,I5S,Inverter,5 Star,,SBD,RA,24-25 Q1,01) Apr,Wk 4,30/04/2024,SONOVISION ELECTRONICS PRIVATE LIMI,RKM50UV16VA,35,0,1.5,,1.5
